-2.347975037992001E-02   -2.763570100069046E-02   -2.193428203463554E-02   -1.944466866552830E-02   -6.682475563138723E-03   3.603034466505051E-02   -2.564692683517933E-02   -3.762434795498848E-02   -1.514026522636414E-02   4.579837247729301E-02    
-2.391033060848713E-02   -2.743715420365334E-02   -2.177561819553375E-02   -2.005376853048801E-02   -7.908105850219727E-03   3.634696453809738E-02   -2.739696204662323E-02   -3.684220835566521E-02   -1.264386158436537E-02   4.683897271752357E-02    
-2.434451133012772E-02   -2.723553776741028E-02   -2.160063572227955E-02   -2.067682333290577E-02   -9.170022793114185E-03   3.663510084152222E-02   -2.914262376725674E-02   -3.595594689249992E-02   -1.004592981189489E-02   4.773579165339470E-02    
-2.478229813277721E-02   -2.703073248267174E-02   -2.140794135630131E-02   -2.131424285471439E-02   -1.046723872423172E-02   3.689188882708549E-02   -3.087736852467060E-02   -3.496389463543892E-02   -7.356486283242702E-03   4.847920686006546E-02    
-2.522370964288712E-02   -2.682260796427727E-02   -2.119616605341434E-02   -2.196639031171799E-02   -1.179861184209585E-02   3.711435198783875E-02   -3.259438648819923E-02   -3.386479243636131E-02   -4.586474038660526E-03   4.906015470623970E-02    
-2.566879056394100E-02   -2.661102451384068E-02   -2.096397057175636E-02   -2.263356558978558E-02   -1.316283736377954E-02   3.729942068457603E-02   -3.428664430975914E-02   -3.265779092907906E-02   -1.747689326293766E-03   4.947019368410110E-02    
-2.611761540174484E-02   -2.639580331742764E-02   -2.071014046669006E-02   -2.331597916781902E-02   -1.455850619822741E-02   3.744388371706009E-02   -3.594695776700974E-02   -3.134255856275558E-02   1.147388946264982E-03   4.970172420144081E-02    
-2.657029591500759E-02   -2.617673389613628E-02   -2.043354883790016E-02   -2.401375025510788E-02   -1.598407141864300E-02   3.754443675279617E-02   -3.756799921393394E-02   -2.991925366222858E-02   4.085634835064411E-03   4.974798858165741E-02    
-2.702697366476059E-02   -2.595357783138752E-02   -2.013312466442585E-02   -2.472689747810364E-02   -1.743782125413418E-02   3.759768605232239E-02   -3.914232924580574E-02   -2.838846109807491E-02   7.053240202367306E-03   4.960307478904724E-02    
-2.748782187700272E-02   -2.572606876492500E-02   -1.980786584317684E-02   -2.545533888041973E-02   -1.891790330410004E-02   3.760016709566116E-02   -4.066242277622223E-02   -2.675117552280426E-02   1.003576908260584E-02   4.926205053925514E-02    
-2.795305661857128E-02   -2.549391426146030E-02   -1.945669576525688E-02   -2.619890309870243E-02   -2.042218670248985E-02   3.754844143986702E-02   -4.212060570716858E-02   -2.500872500240803E-02   1.301837153732777E-02   4.872108995914459E-02    
-2.842294797301292E-02   -2.525679208338261E-02   -1.907840371131897E-02   -2.695732004940510E-02   -2.194822020828724E-02   3.743917122483253E-02   -4.350902885198593E-02   -2.316273376345634E-02   1.598593592643738E-02   4.797760397195816E-02    
-2.889780886471272E-02   -2.501434087753296E-02   -1.867177896201611E-02   -2.773015387356281E-02   -2.349332347512245E-02   3.726903721690178E-02   -4.481976106762886E-02   -2.121526375412941E-02   1.892310753464699E-02   4.703005403280258E-02    
-2.937799319624901E-02   -2.476616203784943E-02   -1.823558844625950E-02   -2.851678431034088E-02   -2.505458146333694E-02   3.703472390770912E-02   -4.604480043053627E-02   -1.916884630918503E-02   2.181441709399223E-02   4.587792977690697E-02    
-2.986389398574829E-02   -2.451181784272194E-02   -1.776858232915401E-02   -2.931638434529305E-02   -2.662882953882217E-02   3.673294931650162E-02   -4.717610403895378E-02   -1.702648214995861E-02   2.464438229799271E-02   4.452179744839668E-02    
-3.035593964159489E-02   -2.425081096589565E-02   -1.726949773728848E-02   -3.012790903449059E-02   -2.821262180805206E-02   3.636050969362259E-02   -4.820562526583672E-02   -1.479161530733109E-02   2.739757858216763E-02   4.296334832906723E-02    
-3.085460141301155E-02   -2.398259006440639E-02   -1.673705689609051E-02   -3.095006570219994E-02   -2.980225719511509E-02   3.591428324580193E-02   -4.912529513239861E-02   -1.246817037463188E-02   3.005873970687389E-02   4.120542481541634E-02    
-3.136038780212402E-02   -2.370653674006462E-02   -1.616996899247169E-02   -3.178130090236664E-02   -3.139376640319824E-02   3.539123758673668E-02   -4.992704838514328E-02   -1.006056368350983E-02   3.261286765336990E-02   3.925200551748276E-02    
-3.187383338809013E-02   -2.342196553945541E-02   -1.556693948805332E-02   -3.261978924274445E-02   -3.298289701342583E-02   3.478842601180077E-02   -5.060292780399323E-02   -7.573639042675495E-03   3.504531830549240E-02   3.710827976465225E-02    
-3.239557147026062E-02   -2.312814444303513E-02   -1.492671947926283E-02   -3.346334025263786E-02   -3.456522524356842E-02   3.410291299223900E-02   -5.114533379673958E-02   -5.012465640902519E-03   3.734193369746208E-02   3.478117287158966E-02    
-3.292619809508324E-02   -2.282430045306683E-02   -1.424807030707598E-02   -3.430950269103050E-02   -3.613595291972160E-02   3.333185613155365E-02   -5.154712125658989E-02   -2.382533159106970E-03   3.948935866355896E-02   3.227920457720757E-02    
-3.346612676978111E-02   -2.250974997878075E-02   -1.352989953011274E-02   -3.515571355819702E-02   -3.769015520811081E-02   3.247274830937386E-02   -5.180173739790916E-02   3.096532600466162E-04   4.147472605109215E-02   2.961211651563644E-02    
-3.401565924286842E-02   -2.218385972082615E-02   -1.277125161141157E-02   -3.599923849105835E-02   -3.922284021973610E-02   3.152342513203621E-02   -5.190299078822136E-02   3.056724090129137E-03   4.328564926981926E-02   2.679074741899967E-02    
-3.457492962479591E-02   -2.184598334133625E-02   -1.197137404233217E-02   -3.683717176318169E-02   -4.072875156998634E-02   3.048195503652096E-02   -5.184519290924072E-02   5.850595887750387E-03   4.491027072072029E-02   2.382720448076725E-02    
-3.514390811324120E-02   -2.149546332657337E-02   -1.112968288362026E-02   -3.766646981239319E-02   -4.220237955451012E-02   2.934665977954865E-02   -5.162316933274269E-02   8.682466112077236E-03   4.633737727999687E-02   2.073478326201439E-02    
-3.572243452072144E-02   -2.113163284957409E-02   -1.024566404521465E-02   -3.848396241664886E-02   -4.363795742392540E-02   2.811617031693459E-02   -5.123222991824150E-02   1.154282595962286E-02   4.755663499236107E-02   1.752779074013233E-02    
-3.631019964814186E-02   -2.075381390750408E-02   -9.318879805505276E-03   -3.928638249635696E-02   -4.502948746085167E-02   2.678946219384670E-02   -5.066821724176407E-02   1.442145276814699E-02   4.855863004922867E-02   1.422149594873190E-02    
-3.690673410892487E-02   -2.036133222281933E-02   -8.348976261913776E-03   -4.007037356495857E-02   -4.637076333165169E-02   2.536587975919247E-02   -4.992756992578506E-02   1.730740070343018E-02   4.933491721749306E-02   1.083208713680506E-02    
-3.751140087842941E-02   -1.995352096855640E-02   -7.335674017667770E-03   -4.083254560828209E-02   -4.765540733933449E-02   2.384516783058643E-02   -4.900736734271049E-02   2.018898352980614E-02   4.987794905900955E-02   7.376567926257849E-03    
-3.812336549162865E-02   -1.952976360917091E-02   -6.278700195252895E-03   -4.156953841447830E-02   -4.887701570987701E-02   2.222758904099464E-02   -4.790553450584412E-02   2.305371314287186E-02   5.018072202801704E-02   3.872579196467996E-03    
-3.874160721898079E-02   -1.908946596086025E-02   -5.177863873541355E-03   -4.227801039814949E-02   -5.002909526228905E-02   2.051385678350925E-02   -4.662076756358147E-02   2.588837780058384E-02   5.023714154958725E-02   3.385181771591306E-04    
-3.936493769288063E-02   -1.863204315304756E-02   -4.033128730952740E-03   -4.295464605093002E-02   -5.110507085919380E-02   1.870508678257465E-02   -4.515253752470016E-02   2.867916971445084E-02   5.004221573472023E-02   -3.206456778571010E-03    
-3.999198600649834E-02   -1.815691962838173E-02   -2.844607923179865E-03   -4.359621182084084E-02   -5.209828913211823E-02   1.680281385779381E-02   -4.350118339061737E-02   3.141178190708160E-02   4.959214106202126E-02   -6.742522120475769E-03    
-4.062104970216751E-02   -1.766346767544746E-02   -1.612214720807970E-03   -4.419969767332077E-02   -5.300151184201241E-02   1.480908505618572E-02   -4.166826978325844E-02   3.407166898250580E-02   4.888493195176125E-02   -1.024953927844763E-02    
-4.125015065073967E-02   -1.715105026960373E-02   -3.357669047545642E-04   -4.476227238774300E-02   -5.380712822079659E-02   1.272647362202406E-02   -3.965647518634796E-02   3.664402663707733E-02   4.792021214962006E-02   -1.370709110051394E-02    
-4.187726974487305E-02   -1.661917567253113E-02   9.848087793216109E-04   -4.528109729290009E-02   -5.450758710503578E-02   1.055806595832109E-02   -3.746934235095978E-02   3.911405056715012E-02   4.669860005378723E-02   -1.709436625242233E-02    
-4.250034317374229E-02   -1.606747880578041E-02   2.349429996684194E-03   -4.575341939926147E-02   -5.509550124406815E-02   8.307498879730701E-03   -3.511128947138786E-02   4.146708548069000E-02   4.522171616554260E-02   -2.039013057947159E-02    
-4.311720281839371E-02   -1.549564301967621E-02   3.757753642275929E-03   -4.617670550942421E-02   -5.556374788284302E-02   5.979069042950869E-03   -3.258762136101723E-02   4.368858411908150E-02   4.349235072731972E-02   -2.357274107635021E-02    
-4.372568428516388E-02   -1.490350253880024E-02   5.209389608353376E-03   -4.654848948121071E-02   -5.590574815869331E-02   3.578064963221550E-03   -2.990438789129257E-02   4.576399177312851E-02   4.151452705264091E-02   -2.662020735442638E-02    
-4.432440921664238E-02   -1.429086923599243E-02   6.703594233840704E-03   -4.686607420444489E-02   -5.611543357372284E-02   1.110850716941059E-03   -2.706927806138992E-02   4.767914116382599E-02   3.929546102881432E-02   -2.951117604970932E-02    
-4.491256549954414E-02   -1.365756429731846E-02   8.239082060754299E-03   -4.712682217359543E-02   -5.618742480874062E-02   -1.415772130712867E-03   -2.409153804183006E-02   4.942005127668381E-02   3.684512525796890E-02   -3.222488239407539E-02    
-4.548946022987366E-02   -1.300353463739157E-02   9.814403019845486E-03   -4.732789099216461E-02   -5.611678957939148E-02   -3.994919825345278E-03   -2.098138630390167E-02   5.097341164946556E-02   3.417606651782990E-02   -3.474204987287521E-02    
-4.605453088879585E-02   -1.232891716063023E-02   1.142793986946344E-02   -4.746630787849426E-02   -5.589915066957474E-02   -6.619961466640234E-03   -1.775031164288521E-02   5.232649296522141E-02   3.130313009023666E-02   -3.704521432518959E-02    
-4.660736024379730E-02   -1.163383480161428E-02   1.307773869484663E-02   -4.753913357853889E-02   -5.553066357970238E-02   -9.284037165343761E-03   -1.441127154976130E-02   5.346717685461044E-02   2.824310585856438E-02   -3.911855444312096E-02    
-4.714754596352577E-02   -1.091815344989300E-02   1.476115267723799E-02   -4.754360392689705E-02   -5.500800907611847E-02   -1.197956502437592E-02   -1.097857300192118E-02   5.438581854104996E-02   2.501546218991280E-02   -4.094918072223663E-02    
-4.767467454075813E-02   -1.018168870359659E-02   1.647488772869110E-02   -4.747733101248741E-02   -5.432867631316185E-02   -1.469833590090275E-02   -7.467576768249273E-03   5.507580190896988E-02   2.164068631827831E-02   -4.252585768699646E-02    
-4.818843305110931E-02   -9.424285031855106E-03   1.821540482342243E-02   -4.733806103467941E-02   -5.349079519510269E-02   -1.743170246481895E-02   -3.894359339028597E-03   5.553167685866356E-02   1.813988760113716E-02   -4.383850842714310E-02    
-4.868861660361290E-02   -8.645836263895035E-03   1.997900009155273E-02   -4.712367057800293E-02   -5.249315872788429E-02   -2.017066441476345E-02   -2.756255562417209E-04   5.574893578886986E-02   1.453483477234840E-02   -4.487823694944382E-02    
-4.917511343955994E-02   -7.846283726394176E-03   2.176184020936489E-02   -4.683215171098709E-02   -5.133524909615517E-02   -2.290587686002254E-02   3.371329279616475E-03   5.572403967380524E-02   1.084787026047707E-02   -4.563735052943230E-02    
-4.964787140488625E-02   -7.025610189884901E-03   2.355998195707798E-02   -4.646162316203117E-02   -5.001725256443024E-02   -2.562767453491688E-02   7.028663065284491E-03   5.545443668961525E-02   7.101851515471935E-03   -4.610938206315041E-02    
-5.010690167546272E-02   -6.183840800076723E-03   2.536939643323421E-02   -4.601032659411430E-02   -4.854004457592964E-02   -2.832607924938202E-02   1.067805569618940E-02   5.493858456611633E-02   3.320083487778902E-03   -4.628909379243851E-02    
-5.055224522948265E-02   -5.321041215211153E-03   2.718598768115044E-02   -4.547662660479546E-02   -4.690517485141754E-02   -3.099082782864571E-02   1.430077198892832E-02   5.417597293853760E-02   -4.737438866868615E-04   -4.617251083254814E-02    
-5.098395049571991E-02   -4.437318071722984E-03   2.900561504065990E-02   -4.485901817679405E-02   -4.511487111449242E-02   -3.361138701438904E-02   1.787772774696350E-02   5.316715314984322E-02   -4.255623556673527E-03   -4.575697705149651E-02    
-5.140206217765808E-02   -3.532817121595144E-03   3.082410246133804E-02   -4.415613412857056E-02   -4.317200928926468E-02   -3.617698326706886E-02   2.138957381248474E-02   5.191374942660332E-02   -8.001305162906647E-03   -4.504123702645302E-02    
-5.180655047297478E-02   -2.607673406600952E-03   3.263729065656662E-02   -4.336678981781006E-02   -4.107999429106712E-02   -3.867652267217636E-02   2.481691539287567E-02   5.041828751564026E-02   -1.168637443333864E-02   -4.402600228786469E-02    
-5.219733342528343E-02   -1.661901012994349E-03   3.444101288914680E-02   -4.248992726206779E-02   -3.884277865290642E-02   -4.109860211610794E-02   2.814019285142422E-02   4.868406429886818E-02   -1.528622489422560E-02   -4.271450266242027E-02    
-5.257409811019897E-02   -6.956066936254501E-04   3.623091429471970E-02   -4.152474179863930E-02   -3.646526113152504E-02   -4.343186318874359E-02   3.134028986096382E-02   4.671560600399971E-02   -1.877624727785587E-02   -4.111195728182793E-02    
-5.293630436062813E-02   2.909307659137994E-04   3.800255432724953E-02   -4.047071561217308E-02   -3.395325690507889E-02   -4.566504806280136E-02   3.439872711896896E-02   4.451872408390045E-02   -2.213205397129059E-02   -3.922535106539726E-02    
-5.328330025076866E-02   1.297320588491857E-03   3.975151479244232E-02   -3.932750225067139E-02   -3.131316229701042E-02   -4.778688028454781E-02   3.729732707142830E-02   4.210044443607330E-02   -2.532969415187836E-02   -3.706335276365280E-02    
-5.361430346965790E-02   2.323070773854852E-03   4.147337377071381E-02   -3.809494152665138E-02   -2.855188958346844E-02   -4.978612437844276E-02   4.001824557781219E-02   3.946899250149727E-02   -2.834582515060902E-02   -3.463638573884964E-02    
-5.392840132117271E-02   3.367594676092267E-03   4.316369071602821E-02   -3.677304089069366E-02   -2.567681856453419E-02   -5.165163800120354E-02   4.254408925771713E-02   3.663381189107895E-02   -3.115779347717762E-02   -3.195662051439285E-02    
-5.422462150454521E-02   4.430273082107306E-03   4.481782019138336E-02   -3.536192327737808E-02   -2.269561402499676E-02   -5.337258055806160E-02   4.485822841525078E-02   3.360556066036224E-02   -3.374323993921280E-02   -2.903765626251698E-02    
-5.450193211436272E-02   5.510440096259117E-03   4.643096402287483E-02   -3.386178240180016E-02   -1.961626112461090E-02   -5.493839457631111E-02   4.694486781954765E-02   3.039617463946342E-02   -3.608025237917900E-02   -2.589471638202667E-02    
-5.475920438766479E-02   6.607342045754194E-03   4.799826070666313E-02   -3.227292746305466E-02   -1.644719205796719E-02   -5.633880198001862E-02   4.878901317715645E-02   2.701882459223270E-02   -3.814785927534103E-02   -2.254498563706875E-02    
-5.499520152807236E-02   7.720166351646185E-03   4.951475933194160E-02   -3.059601038694382E-02   -1.319727022200823E-02   -5.756395310163498E-02   5.037647485733032E-02   2.348774857819080E-02   -3.992631286382675E-02   -1.900751702487469E-02    
-5.520865321159363E-02   8.848102763295174E-03   5.097534134984016E-02   -2.883195132017136E-02   -9.875682182610035E-03   -5.860443040728569E-02   5.169403925538063E-02   1.981865055859089E-02   -4.139741882681847E-02   -1.530334353446960E-02    
-5.539818853139877E-02   9.990240447223186E-03   5.237478762865067E-02   -2.698214165866375E-02   -6.492075510323048E-03   -5.945141613483429E-02   5.272976681590080E-02   1.602834090590477E-02   -4.254486784338951E-02   -1.145610399544239E-02    
-5.556236580014229E-02   1.114554051309824E-02   5.370791628956795E-02   -2.504859305918217E-02   -3.057002089917660E-03   -6.009699404239655E-02   5.347271263599396E-02   1.213427074253559E-02   -4.335365444421768E-02   -7.491149473935366E-03    
-5.569972842931747E-02   1.231296546757221E-02   5.496949329972267E-02   -2.303365804255009E-02   4.184848512522876E-04   -6.053394451737404E-02   5.391277000308037E-02   8.154992945492268E-03   -4.381015896797180E-02   -3.435043385252357E-03    
-5.580879747867584E-02   1.349152345210314E-02   5.615421757102013E-02   -2.093998715281487E-02   3.922950010746717E-03   -6.075575202703476E-02   5.404070392251015E-02   4.110290203243494E-03   -4.390230029821396E-02   6.844738963991404E-04    
-5.588811263442039E-02   1.468026824295521E-02   5.725671350955963E-02   -1.877054572105408E-02   7.444588933140039E-03   -6.075664609670639E-02   5.384827032685280E-02   2.122985461028293E-05   -4.361977800726891E-02   4.838560707867146E-03    
-5.593624338507652E-02   1.587827689945698E-02   5.827158689498901E-02   -1.652859523892403E-02   1.097119506448507E-02   -6.053163111209869E-02   5.332845449447632E-02   -4.089763853698969E-03   -4.295423254370689E-02   8.997350931167603E-03    
-5.595183372497559E-02   1.708466000854969E-02   5.919351056218147E-02   -1.421763002872467E-02   1.449012756347656E-02   -6.007645279169083E-02   5.247567594051361E-02   -8.198852650821209E-03   -4.189915582537651E-02   1.312977727502584E-02    
-5.593366548418999E-02   1.829857937991619E-02   6.001728773117065E-02   -1.184135396033525E-02   1.798824779689312E-02   -5.938768759369850E-02   5.128604173660278E-02   -1.228071749210358E-02   -4.045005887746811E-02   1.720325089991093E-02    
-5.588058754801750E-02   1.951925829052925E-02   6.073777750134468E-02   -9.403680451214314E-03   2.145191095769405E-02   -5.846275389194489E-02   4.975740984082222E-02   -1.630854420363903E-02   -3.860502317547798E-02   2.118382416665554E-02    
-5.579143390059471E-02   2.074605599045753E-02   6.134994700551033E-02   -6.908953655511141E-03   2.486706338822842E-02   -5.729988589882851E-02   4.788969829678535E-02   -2.025392465293407E-02   -3.636484965682030E-02   2.503631450235844E-02    
-5.566504225134850E-02   2.197843603789806E-02   6.184888631105423E-02   -4.361943807452917E-03   2.821922115981579E-02   -5.589821562170982E-02   4.568506032228470E-02   -2.408704906702042E-02   -3.373333811759949E-02   2.872438915073872E-02    
-5.550057813525200E-02   2.321595326066017E-02   6.222962215542793E-02   -1.767466077581048E-03   3.149288147687912E-02   -5.425779893994331E-02   4.314919933676720E-02   -2.777691930532455E-02   -3.071886301040649E-02   3.220943361520767E-02    
-5.529766529798508E-02   2.445826120674610E-02   6.248700618743896E-02   8.697835728526115E-04   3.467104211449623E-02   -5.237981677055359E-02   4.029276967048645E-02   -3.129189088940620E-02   -2.733623422682285E-02   3.544988855719566E-02    
-5.505637452006340E-02   2.570489980280399E-02   6.261527538299561E-02   3.545203944668174E-03   3.773510083556175E-02   -5.026677623391151E-02   3.713037073612213E-02   -3.460087627172470E-02   -2.360641211271286E-02   3.840440884232521E-02    
-5.477701127529144E-02   2.695506438612938E-02   6.260950118303299E-02   6.254177540540695E-03   4.066629707813263E-02   -4.792252555489540E-02   3.368019312620163E-02   -3.767599910497665E-02   -1.955666206777096E-02   4.103250801563263E-02    
-5.446000024676323E-02   2.820745483040810E-02   6.246666982769966E-02   8.991949260234833E-03   4.344661906361580E-02   -4.535235092043877E-02   2.996371313929558E-02   -4.049437865614891E-02   -1.522039156407118E-02   4.329479858279228E-02    
-5.410566180944443E-02   2.946061827242374E-02   6.218462809920311E-02   1.175314467400312E-02   4.605860263109207E-02   -4.256291314959526E-02   2.600491046905518E-02   -4.303421825170517E-02   -1.063627377152443E-02   4.515365883708000E-02    
-5.371416360139847E-02   3.071296587586403E-02   6.176155433058739E-02   1.453160401433706E-02   4.848551377654076E-02   -3.956256434321404E-02   2.182990312576294E-02   -4.527457058429718E-02   -5.848362110555172E-03   4.657408222556114E-02    
-5.328562110662460E-02   3.196306154131889E-02   6.119563430547714E-02   1.732050441205502E-02   5.071196705102921E-02   -3.636186197400093E-02   1.746618188917637E-02   -4.719566926360130E-02   -9.049893124029040E-04   4.752368107438087E-02    
-5.281997099518776E-02   3.320922702550888E-02   6.048544496297836E-02   2.011172845959663E-02   5.272335931658745E-02   -3.297358378767967E-02   1.294280588626862E-02   -4.877961426973343E-02   4.141543060541153E-03   4.797435924410820E-02    
-5.231720209121704E-02   3.444987162947655E-02   5.963049829006195E-02   2.289648912847042E-02   5.450670793652534E-02   -2.941239252686501E-02   8.290894329547882E-03   -5.000955238938332E-02   9.235949255526066E-03   4.790295660495758E-02    
-5.177798867225647E-02   3.568439930677414E-02   5.863206088542938E-02   2.566612511873245E-02   5.605296418070793E-02   -2.569564059376717E-02   3.545345505699515E-03   -5.086724460124969E-02   1.432286761701107E-02   4.729297012090683E-02    
-5.120293051004410E-02   3.691226616501808E-02   5.749223753809929E-02   2.841160632669926E-02   5.735453218221664E-02   -2.184201590716839E-02   -1.256422023288906E-03   -5.133676901459694E-02   1.934431679546833E-02   4.613405838608742E-02    
-5.059244856238365E-02   3.813279420137405E-02   5.621346831321716E-02   3.112361393868923E-02   5.840529128909111E-02   -1.787048019468784E-02   -6.075560115277767E-03   -5.140479281544685E-02   2.423883415758610E-02   4.442160949110985E-02    
-4.994685947895050E-02   3.934522718191147E-02   5.479810759425163E-02   3.379283845424652E-02   5.919995158910751E-02   -1.380026619881392E-02   -1.087218243628740E-02   -5.106098949909210E-02   2.894295752048492E-02   4.215710237622261E-02    
-4.926634579896927E-02   4.054884240031242E-02   5.324818566441536E-02   3.640983253717422E-02   5.973383411765099E-02   -9.651188738644123E-03   -1.560607645660639E-02   -5.029907450079918E-02   3.339390084147453E-02   3.935042768716812E-02    
-4.855096340179443E-02   4.174306243658066E-02   5.156498774886131E-02   3.896488621830940E-02   6.000325828790665E-02   -5.443976726382971E-03   -2.023737877607346E-02   -4.911757633090019E-02   3.753150999546051E-02   3.602223843336105E-02    
-4.780135676264763E-02   4.292666539549828E-02   4.975099861621857E-02   4.145011678338051E-02   6.000474467873573E-02   -1.200211117975414E-03   -2.472620457410812E-02   -4.751911386847496E-02   4.129959642887115E-02   3.220289200544357E-02    
-4.701868444681168E-02   4.409782588481903E-02   4.780992865562439E-02   4.385939985513687E-02   5.973511934280396E-02   3.057840047404170E-03   -2.903278917074203E-02   -4.551031813025475E-02   4.464675113558769E-02   2.793112583458424E-02    
-4.620400071144104E-02   4.525468870997429E-02   4.574557021260262E-02   4.618681594729424E-02   5.919201672077179E-02   7.307962048798800E-03   -3.311803936958313E-02   -4.310235753655434E-02   4.752530157566071E-02   2.325027436017990E-02    
-4.535811766982079E-02   4.639537259936333E-02   4.356167837977409E-02   4.842642694711685E-02   5.837358161807060E-02   1.152787543833256E-02   -3.694393113255501E-02   -4.031065478920937E-02   4.989169910550117E-02   1.820879057049751E-02    
-4.448173567652702E-02   4.751810058951378E-02   4.126190021634102E-02   5.057223141193390E-02   5.727869272232056E-02   1.569522917270660E-02   -4.047409445047379E-02   -3.715459629893303E-02   5.170693621039391E-02   1.286019477993250E-02    
-4.357587546110153E-02   4.862139374017715E-02   3.884986788034439E-02   5.261844024062157E-02   5.590774118900299E-02   1.978794485330582E-02   -4.367509484291077E-02   -3.365733847022057E-02   5.293683335185051E-02   7.263070438057184E-03    
-4.264128208160400E-02   4.970393702387810E-02   3.632953017950058E-02   5.455891788005829E-02   5.426221713423729E-02   2.378359064459801E-02   -4.651610180735588E-02   -2.984696626663208E-02   5.355324968695641E-02   1.480767270550132E-03    
-4.167834669351578E-02   5.076451227068901E-02   3.370501473546028E-02   5.638726800680161E-02   5.234498158097267E-02   2.765961177647114E-02   -4.896882921457291E-02   -2.575534954667091E-02   5.353450775146484E-02   -4.418494179844856E-03    
-4.068717733025551E-02   5.180173367261887E-02   3.098087012767792E-02   5.809687450528145E-02   5.016060173511505E-02   3.139347583055496E-02   -5.100767314434052E-02   -2.141718752682209E-02   5.286545306444168E-02   -1.036158017814159E-02    
-3.966726362705231E-02   5.281401425600052E-02   2.816260233521461E-02   5.968059971928596E-02   4.771639779210091E-02   3.496289625763893E-02   -5.261019617319107E-02   -1.687054336071014E-02   5.153853073716164E-02   -1.627068407833576E-02    
-3.861732780933380E-02   5.380015820264816E-02   2.525754645466805E-02   6.113124266266823E-02   4.502523690462112E-02   3.834723681211472E-02   -5.375894904136658E-02   -1.215532235801220E-02   4.955832287669182E-02   -2.206655405461788E-02    
-3.753621131181717E-02   5.475930124521255E-02   2.227381430566311E-02   6.244202703237534E-02   4.210307821631432E-02   4.152712598443031E-02   -5.444080755114555E-02   -7.312240079045296E-03   4.694020375609398E-02   -2.767093665897846E-02    
-3.642318025231361E-02   5.569117143750191E-02   1.921965926885605E-02   6.360672414302826E-02   3.896746411919594E-02   4.448411241173744E-02   -5.464729666709900E-02   -2.383721293881536E-03   4.370934143662453E-02   -3.300821036100388E-02    
-3.527790307998657E-02   5.659594386816025E-02   1.610326208174229E-02   6.461972743272781E-02   3.563705086708069E-02   4.720075055956841E-02   -5.437443032860756E-02   2.586419228464365E-03   3.990017995238304E-02   -3.800617158412933E-02    
-3.410039097070694E-02   5.747367441654205E-02   1.293345447629690E-02   6.547604501247406E-02   3.213090077042580E-02   4.966097697615623E-02   -5.362311378121376E-02   7.552781607955694E-03   3.555627539753914E-02   -4.259650409221649E-02    
-3.289099037647247E-02   5.832421407103539E-02   9.719975292682648E-03   6.617135554552078E-02   2.846872247755527E-02   5.185041576623917E-02   -5.239967629313469E-02   1.246942672878504E-02   3.072959184646606E-02   -4.671598225831985E-02    
